,"('Pratchett ', 'Terry ')","('Stephen Briggs ', 'Paul Kidby ')","('Stephen Briggs ', 'Tina Hannan ')","('Paul Kidby ', 'Tina Hannan ')","('Lyn Pratchett ', 'Copyright ')","('Lyn Pratchett ', 'Terry ')","('Copyright ', 'Terry ')","('Air ', 'Corporal Nobbs ')","('Air ', 'Fire ')","('Air ', 'Water ')","('Corporal Nobbs ', 'Fire ')","('Corporal Nobbs ', 'Water ')","('Fire ', 'Water ')","('Al Khali ', 'Uberwald ')","('Al Khali ', 'Quirm ')","('Al Khali ', 'Lady Margolotta ')","('Uberwald ', 'Quirm ')","('Uberwald ', 'Lady Margolotta ')","('Quirm ', 'Lady Margolotta ')","('Worde ', 'Down ')","('William ', 'Dwarfs ')","('Dear ', 'Dad ')","('Emelia ', 'Trolls ')","('Emelia ', 'Well ')","('Emelia ', 'Dibbler ')","('Trolls ', 'Well ')","('Trolls ', 'Dibbler ')","('Well ', 'Dibbler ')","('Air ', 'Earth ')","('Water ', 'Fire ')","('Water ', 'Earth ')","('Fire ', 'Earth ')","('William ', 'Dibbler ')","('Snowflakes ', 'William ')","('Snowflakes ', 'Dibbler ')","('Times ', 'Dibbler ')","('Which ', 'William ')","('Which ', 'Dibbler ')","('Just ', 'Dibbler ')","('Millennium ', 'Bugrit ')","('Millennium ', 'Doorsteps ')","('Millennium ', 'Teeth ')","('Doorsteps ', 'Teeth ')","('Hath ', 'Seen ')","('William ', 'Goodmountain ')","('Archchancellor ', 'Ridcully ')","('Deep ', 'Bone ')","('William ', 'Wuffles ')","('Deep ', 'Otto ')","('William ', 'Sacharissa ')","('William ', 'Otto ')","('William ', 'Away ')","('Otto ', 'Away ')","('Vich ', 'Otto ')","('Sister Jennifer ', 'Brother Upon-Which-The-Angels-Dance Pin ')","('Sister Jennifer ', 'Brother Pin ')","('Sister Jennifer ', 'Sacharissa ')","('Sister ', 'Jennifer ')","('Brother Pin ', 'Jennifer ')","('Brother ', 'Pin ')","('Brother ', 'Perpetual Annoyance ')","('Pin ', 'Perpetual Annoyance ')","('Sister Jennifer ', 'William ')","('William ', 'Brother Pin ')","('William ', 'Make ')","('Make ', 'Brother Pin ')","('William ', 'Pin ')","('Sister Jennifer ', 'Pin ')","('William ', 'Death ')","('Sacharissa ', 'Death ')","('Mrs Arcanum ', 'Sacharissa ')","('William ', 'Time ')","('William ', 'Furniture ')","('Dwarfs ', 'Furniture ')","('Otto Chriek ', 'Brother Pin ')","('Sacharissa ', 'Otto ')","('Dozy ', 'William ')","('William ', 'Jennifer ')","('William ', 'Vimes ')","('William ', 'Dark ')","('William ', 'Chriek ')","('Dark ', 'Chriek ')","('William ', 'Worde ')","('Worde ', 'Vimes ')","('William ', 'Lord Vetinari ')","('Deep Bone ', 'Wuffles ')","('William ', 'Vetinari ')","('Tuttle Scrope ', 'Vimes ')","('Tuttle Scrope ', 'Tuskin Scrope ')","('Tuttle Scrope ', 'Alley ')","('Vimes ', 'Tuskin Scrope ')","('Vimes ', 'Alley ')","('Tuskin Scrope ', 'Alley ')","('William ', 'Alley ')","('Makes ', 'Lord Vetinari ')","('Makes ', 'Vimes ')","('Makes ', 'Anyway ')","('Lord Vetinari ', 'Vimes ')","('Lord Vetinari ', 'Anyway ')","('Vimes ', 'Anyway ')","('Bound ', 'Vimes ')","('Bound ', 'Poor ')","('Vimes ', 'Poor ')","('Zey ', 'Otto ')","('Dozy ', 'Sacharissa ')","('Sacharissa ', 'Boddony ')","('Sister Tulip ', 'Brother Pin ')","('Pin ', 'Watchmen ')","('Sister ', 'Tulip ')","('Otto ', 'Water Pure ')","('Hell ', 'Nabbs ')","('Hell ', 'Pin ')","('Hell ', 'Frank ')","('Nabbs ', 'Pin ')","('Nabbs ', 'Frank ')","('Pin ', 'Frank ')","('Pin ', 'Tulip ')","('Slant ', 'Pin ')","('Henry ', 'Coffin ')","('Curly ', 'Altogether Andrews ')","('William ', 'Arcanum ')","('Sister Jennifer ', 'Someone ')","('William ', 'Someone ')","('Harry King ', 'William ')","('Harry King ', 'Mister Vimes ')","('William ', 'Mister Vimes ')","('William ', 'Nobbs ')","('Walkin ', 'Nobby Nobbs ')","('Look ', 'Vimes ')","('Anton ', 'Guthrie ')","('Boddony ', 'Goodmountain ')","('Lady Hermione ', 'Altogether Andrews ')","('William ', 'Eats Cat ')","('Sacharissa ', 'Eats Cat ')","('Sacharissa ', 'Dibbler ')","('Eats Cat ', 'Dibbler ')","('Ronnie ', 'Demons ')","('Dibbler ', 'Carney ')","('Sacharissa ', 'Mrs Hotbed ')","('Angua ', 'Captain Carrot ')","('Angua ', 'Worde ')","('Angua ', 'Carrot ')","('Worde ', 'Carrot ')","('Angua ', 'Mister Vimes ')","('Mister Vimes ', 'Carrot ')","('Lord Vetinari ', 'Scrope ')","('Lord Vetinari ', 'Carrot ')","('Scrope ', 'Carrot ')","('William ', 'Bone ')","('Trixiebell ', 'Ready ')","('Deep ', 'William ')","('William ', 'Sorry ')","('Coffin Henry ', 'Foul Ole Ron ')","('Coffin Henry ', 'Guild ')","('Foul Ole Ron ', 'Guild ')","('Trixiebell ', 'Ttooi ')","('Mrs Arcanum ', 'William ')","('Deep Bone ', 'Foul Ole Ron ')","('Ron ', 'Deep Bone ')","('Deep ', 'Wuffles ')","('Whereas ', 'Pin ')","('Anyone ', 'Guild ')","('Millennium ', 'Foul Ole Ron ')","('Same ', 'Never ')","('Charlie ', 'Okay ')","('Salvation ', 'Holy Works ')","('Sacharissa ', 'Rocky ')","('Rocky ', 'Tulip ')","('Pin ', 'Brother Pin ')","('Sacharissa ', 'Lord de Worde ')","('William ', 'Trixiebell ')","('William ', 'Clouds ')","('Trixiebell ', 'Wuffles ')","('Trixiebell ', 'Clouds ')","('Wuffles ', 'Clouds ')","('William ', 'Tulip ')","('Sacharissa ', 'Tulip ')","('Watch ', 'Wuffles ')","('Watch ', 'William ')","('Wuffles ', 'William ')","('Dwarfs ', 'Pin ')","('Dwarfs ', 'Wuffles ')","('Pin ', 'Wuffles ')","('Patches ', 'Wuffles ')","('Sacharissa ', 'Plucky ')","('Sacharissa ', 'Brave ')","('Plucky ', 'Brave ')","('Pin ', 'Young Tulip ')","('Tulip ', 'Young Tulip ')","('Us ', 'Shafts ')","('Us ', 'Tulip ')","('Shafts ', 'Tulip ')","('Lies ', 'Tulip ')","('Images ', 'Death ')","('William ', 'Sleet ')","('Sacharissa ', 'Home Companion ')","('Sacharissa ', 'Goodmountain ')","('William ', 'Boddony ')","('Smoke ', 'Pin ')","('William ', 'Blood ')","('Boris ', 'Zey ')","('How ', 'Boddony ')","('How ', 'Killer ')","('Boddony ', 'Killer ')","('Sacharissa ', 'Brother Pin ')","('William ', 'Foul Ole Ron ')","('Otto ', 'Foul Ole Ron ')","('Otto ', 'Brother Pin ')","('Foul Ole Ron ', 'Brother Pin ')","('Dibbler ', 'Causley ')","('Damn ', 'Dibbler ')","('Damn ', 'Carney ')","('William ', 'Ronnie ')","('Sacharissa ', 'Ronnie ')","('Ronnie ', 'Carney ')","('Sacharissa ', 'Pin ')","('William ', 'Carney ')","('William ', 'Gunilla ')","('Lord Vetinari ', 'Conspiracy ')","('Lord Vetinari ', 'Ready ')","('Vimes ', 'Okay ')","('Lord Vetinari ', 'Vetinari ')","('Lord Vetinari ', 'Drumknott ')","('Lord Vetinari ', 'Rufus Drumknott ')","('Drumknott ', 'Rufus Drumknott ')","('William ', 'Thugs ')","('Lord ', 'Worde ')","('Villiam ', 'Otto ')","('Rats ', 'Death ')","('William ', 'Lord ')","('Worde ', 'Vetinari ')","('Vimes ', 'Vetinari ')","('Bloody ', 'William ')","('Bloody ', 'Pin ')","('Bloody ', 'Tulip ')","('Williaml ', 'William ')","('Williaml ', 'Worde ')","('William ', 'School ')","('William ', 'Money ')","('William ', 'Lord de Worde ')","('Worde ', 'Lord de Worde ')","('Clamper ', 'Jenks ')","('Otto ', 'Chriek ')","('Villiam ', 'Worde ')","('Villiam ', 'Lord ')","('Villiam ', 'Mister Lordship ')","('Worde ', 'Lord ')","('Worde ', 'Mister Lordship ')","('Lord ', 'Mister Lordship ')","('William ', 'Rupert ')","('William ', 'Satisfied ')","('Patrician ', 'William ')","('William ', 'Mrs Manger ')","('William ', 'Miss Dixie Voom ')","('William ', 'Mrs Palm ')","('William ', 'Queen Molly ')","('Lord Vetinari ', 'Mrs Manger ')","('Lord Vetinari ', 'Miss Dixie Voom ')","('Lord Vetinari ', 'Mrs Palm ')","('Lord Vetinari ', 'Queen Molly ')","('Mrs Manger ', 'Miss Dixie Voom ')","('Mrs Manger ', 'Mrs Palm ')","('Mrs Manger ', 'Queen Molly ')","('Miss Dixie Voom ', 'Mrs Palm ')","('Miss Dixie Voom ', 'Queen Molly ')","('Mrs Palm ', 'Queen Molly ')","('Mackleduff ', 'Arcanum ')","('Mrs Arcanum ', 'Cartwright ')","('Ahem ', 'Lord Vetinari ')","('Ahem ', 'Arcanum ')","('Lord Vetinari ', 'Arcanum ')","('Lord Downey ', 'William ')","('Lord Downey ', 'Guild ')","('William ', 'Guild ')","('Lord Downey ', 'Vetinari ')","('Lord Downey ', 'Vimes ')","('Vetinari ', 'Vimes ')","('Downey ', 'Lord ')","('Downey ', 'William ')","('Slant ', 'Worde ')","('Slant ', 'William ')","('Worde ', 'William ')","('Harry King ', 'Vetinari ')","('Harry King ', 'Gleam Street ')","('William ', 'Gleam Street ')","('Vetinari ', 'Gleam Street ')","('Sacharissa ', 'Bendy ')","('William ', 'Tilly ')","('William ', 'Bendy ')","('Tilly ', 'Bendy ')","('Mrs Tilly ', 'Worde ')","('William ', 'Rocky ')","('Lord ', 'Vetinari ')","('Lord Vetinari ', 'Boddony ')","('William ', 'Charlie ')","('Lord Vetinari ', 'Children ')","('Lord Vetinari ', 'Worde ')","('Vetinari ', 'Worde ')","('William ', 'Onward ')","('Onward ', 'Worde ')","('Onward ', 'Vetinari ')","('Sacharissa ', 'Drumknott ')","('Vetinari ', 'Drumknott ')","('Harry King ', 'Lord Vetinari ')","('Sacharissa ', 'Lord Vetinari ')","('William ', 'Sto Lat ')","('William ', 'Cause ')","('Someone ', 'Sacharissa ')","('Someone ', 'Otto ')","('Someone ', 'Guild ')","('Sacharissa ', 'Guild ')","('Otto ', 'Guild ')","('William ', 'Coat ')","('Elm Street ', 'Treacle Mine Road ')","('William ', 'Plucky Watchman ')","('Otto ', 'Plucky Watchman ')","('Sacharissa ', 'Human ')","('William ', 'Captain Carrot ')","('Make ', 'Captain Carrot ')","('Dolly Sisters ', 'Florrie Perry ')","('Otto ', 'Carrot ')","('School ', 'Rupert ')","('Hugglestones ', 'William ')","('Klatchians ', 'Rupert de Worde ')","('William ', 'Le Mot Juste ')","('William ', 'Wordes ')","('Lord de Worde ', 'Worde ')","('Lord de Worde ', 'Le Mot Juste ')","('Lord de Worde ', 'Wordes ')","('Worde ', 'Le Mot Juste ')","('Worde ', 'Wordes ')","('Le Mot Juste ', 'Wordes ')","('William ', 'Bursar ')","('Prntg Engn ', 'Dwf ')","('Prntg Engn ', 'Bucket ')","('Dwf ', 'Bucket ')","('Ridcully ', 'Archchancellor Mustrum ')","('Ridcully ', 'Hughnon ')","('Archchancellor Mustrum ', 'Hughnon ')","('Ahah ', 'Vetinari ')","('Which ', 'Tomorrow ')","('Charlie ', 'Pin ')","('Lord Vetinari ', 'Charlie ')","('Stacks ', 'Cheese ')","('Make ', 'Dibbler ')","('Make ', 'Spare ')","('Dibbler ', 'Spare ')","('William ', 'Mister de Worde ')","('Look ', 'William ')","('Hong ', 'Holy Wood ')","('Hong ', 'Rocks ')","('Hong ', 'Music ')","('Hong ', 'Jolly Luck ')","('Holy Wood ', 'Rocks ')","('Holy Wood ', 'Music ')","('Holy Wood ', 'Jolly Luck ')","('Rocks ', 'Music ')","('Rocks ', 'Jolly Luck ')","('Music ', 'Jolly Luck ')","('William ', 'Muntab ')","('Rhino ', 'Double Honk ')","('Rhino ', 'Slip ')","('Rhino ', 'Slack ')","('Rhino ', 'Tulip ')","('Rhino ', 'Clang ')","('Rhino ', 'Triplin ')","('Rhino ', 'Chop ')","('Rhino ', 'Skunk ')","('Double Honk ', 'Slip ')","('Double Honk ', 'Slack ')","('Double Honk ', 'Tulip ')","('Double Honk ', 'Clang ')","('Double Honk ', 'Triplin ')","('Double Honk ', 'Chop ')","('Double Honk ', 'Skunk ')","('Slip ', 'Slack ')","('Slip ', 'Tulip ')","('Slip ', 'Clang ')","('Slip ', 'Triplin ')","('Slip ', 'Chop ')","('Slip ', 'Skunk ')","('Slack ', 'Tulip ')","('Slack ', 'Clang ')","('Slack ', 'Triplin ')","('Slack ', 'Chop ')","('Slack ', 'Skunk ')","('Tulip ', 'Clang ')","('Tulip ', 'Triplin ')","('Tulip ', 'Chop ')","('Tulip ', 'Skunk ')","('Clang ', 'Triplin ')","('Clang ', 'Chop ')","('Clang ', 'Skunk ')","('Triplin ', 'Chop ')","('Triplin ', 'Skunk ')","('Chop ', 'Skunk ')","('Slab ', 'Tulip ')","('Slab ', 'Honk ')","('Tulip ', 'Honk ')","('Mightily ', 'Sergeant Colon ')","('Mightily ', 'Someone ')","('Sergeant Colon ', 'Someone ')","('William ', 'Items ')","('Ron ', 'William ')","('Mister Push ', 'Millennium ')","('Mister Push ', 'Foul ')","('Mister Push ', 'Dang ')","('Millennium ', 'Foul ')","('Millennium ', 'Dang ')","('Foul ', 'Dang ')","('Andrews ', 'Little Sidney ')","('Andrews ', 'Jossi ')","('Andrews ', 'Lady Hermione ')","('Andrews ', 'Burke ')","('Little Sidney ', 'Jossi ')","('Little Sidney ', 'Lady Hermione ')","('Little Sidney ', 'Burke ')","('Jossi ', 'Lady Hermione ')","('Jossi ', 'Burke ')","('Lady Hermione ', 'Burke ')","('Altogether Andrews ', 'Gaspode ')","('Ron ', 'Gaspode ')","('Baroque Style ', 'Tulip ')","('Quirm ', 'Ferret ')","('Quirm ', 'Caravati ')","('Ferret ', 'Caravati ')","('Tulip ', 'Gogli ')","('Someone ', 'Sto Lat ')","('William ', 'Insofar ')","('William ', 'Sacharissa Cripslock ')","('Insofar ', 'Sacharissa Cripslock ')","('Sacharissa ', 'Mauvaise ')","('Sacharissa ', 'Caravati ')","('Mauvaise ', 'Caravati ')","('Tulip ', 'Brain ')","('Foul Ole Ron ', 'Drumknott ')","('Worde ', 'Drumknott ')","('William ', 'Men ')","('William ', 'Clean ')","('Arcanum ', 'Sacharissa ')","('Arcanum ', 'Men ')","('Arcanum ', 'Clean ')","('Sacharissa ', 'Men ')","('Sacharissa ', 'Clean ')","('Men ', 'Clean ')","('Mrs Arcanum ', 'Decency ')","('Mrs Arcanum ', 'Arcanum ')","('William ', 'Decency ')","('Decency ', 'Arcanum ')","('Dolly Sisters ', 'Mrs H. Rivers ')","('Dolly Sisters ', 'Flower Circle Annual ')","('Mrs H. Rivers ', 'Flower Circle Annual ')","('Sacharissa ', 'Worde ')","('People ', 'William ')","('Worde ', 'Mister William ')","('Tulip ', 'Dibbler ')","('William ', 'Broad Way ')","('Food ', 'Coffin Henry ')","('Arthur ', 'William ')","('Sooner ', 'Tulip ')","('Rocky ', 'William ')","('Rocky ', 'Horsewhippings Editor ')","('William ', 'Horsewhippings Editor ')","('Rocky ', 'Brezock ')","('Charlie ', 'Tulip ')","('Charlie ', 'Imagine ')","('Dolly Sisters ', 'Reward ')","('Son ', 'Nonsuch Street ')","('Mrs Arcanum ', 'Worde ')","('William ', 'Longshaft ')","('Harry ', 'William ')","('Sacharissa ', 'Quirm ')","('William ', 'Wintler ')","('William ', 'Vintler ')","('Otto ', 'Vintler ')","('Mail ', 'William ')","('Detritus ', 'Otto ')","('William ', 'Mister ')","('Vimes ', 'Captain Carrot ')","('Fiddyment ', 'William ')","('Vimes ', 'Rufus Drumknott ')","('Vimes ', 'Carrot ')","('William ', 'Carrot ')","('Truth ', 'William ')","('Truth ', 'Otto ')","('Truth ', 'Honesty ')","('William ', 'Honesty ')","('Otto ', 'Honesty ')","('Finest Cat ', 'Son ')","('Finest Cat ', 'Dog Meats ')","('Finest Cat ', 'Clancy ')","('Son ', 'Dog Meats ')","('Son ', 'Clancy ')","('Dog Meats ', 'Clancy ')","('Right ', 'William ')","('Look ', 'Lord Vetinari ')","('William ', 'Nobby ')","('William ', 'Corporal Nobbs ')","('William ', 'Again ')","('Filigree Street ', 'William ')","('Filigree Street ', 'Lord Vetinari ')","('Filigree Street ', 'Barely ')","('William ', 'Barely ')","('Lord Vetinari ', 'Barely ')","('William ', 'Patrician Attacks Clerk ')","('William ', 'Stables ')","('William ', 'Okay ')","('William ', 'Knife ')","('William ', 'Watch Baffled ')","('Patrician Attacks Clerk ', 'Stables ')","('Patrician Attacks Clerk ', 'Okay ')","('Patrician Attacks Clerk ', 'Knife ')","('Patrician Attacks Clerk ', 'Watch Baffled ')","('Stables ', 'Okay ')","('Stables ', 'Knife ')","('Stables ', 'Watch Baffled ')","('Okay ', 'Knife ')","('Okay ', 'Watch Baffled ')","('Knife ', 'Watch Baffled ')","('William ', 'Rufus Drumknott ')","('Worde ', 'Ronald Carney ')","('Guild ', 'Carney ')","('Sacharissa ', 'Ronnie Carney ')","('Lord Vetinari ', 'Guild ')","('Slant ', 'Otto ')","('Otto ', 'William ')","('William ', 'Slant ')","('William ', 'Ott ')","('Andrews ', 'Pseudopolis Yard ')","('Sacharissa ', 'Someone ')","('Ron ', 'Otto ')","('Ron ', 'Foul Ole Ron ')","('Sacharissa ', 'Lady Selachii ')","('William ', 'Gargoyles ')","('Detritus ', 'William ')","('Detritus ', 'Vimes ')","('Vimes ', 'William ')","('Sergeant Angua ', 'Vimes ')","('Drumknolt ', 'Vimes ')","('Drumknolt ', 'Vetinari ')","('Drumknolt ', 'Captain Carrot ')","('Vetinari ', 'Captain Carrot ')","('William ', 'Lotto ')","('Lotto ', 'Vimes ')","('Patrician ', 'Vimes ')","('Sergeant ', 'Vimes ')","('Angua ', 'William ')","('William ', 'Jars ')","('William ', 'Blue ')","('Jars ', 'Blue ')","('Sergeant Angua ', 'Worde ')","('Sergeant Angua ', 'Igor ')","('Worde ', 'Igor ')","('William ', 'Igor ')","('William ', 'Drumknott ')","('Lord de Worde ', 'Drumknott ')","('Drumknott ', 'Igor ')","('Slant ', 'Vetinari ')","('Vetinari ', 'Pin ')","('Tulip ', 'Guild ')","('Bastard ', 'Tulip ')","('Tuppence ', 'Guild ')","('Ztronginzerarm ', 'Zis ')","('Effie ', 'Nature ')","('Effie ', 'Rumour ')","('Effie ', 'Bounty ')","('Nature ', 'Rumour ')","('Nature ', 'Bounty ')","('Rumour ', 'Bounty ')","('Daphne ', 'Harry ')","('Daphne ', 'Lord de Worde ')","('Daphne ', 'Effie ')","('Harry ', 'Lord de Worde ')","('Harry ', 'Effie ')","('Lord de Worde ', 'Effie ')","('Harry ', 'Gnolls ')","('Harry ', 'Golems ')","('Gnolls ', 'Golems ')","('Harry King ', 'Harry ')","('Harry King ', 'Young ')","('Harry ', 'Young ')","('Seven Yard ', 'Tinkle ')","('Seven Yard ', 'Stuff ')","('Seven Yard ', 'Low Grade Paper Waste ')","('Seven Yard ', 'Bob Holtely ')","('Tinkle ', 'Stuff ')","('Tinkle ', 'Low Grade Paper Waste ')","('Tinkle ', 'Bob Holtely ')","('Stuff ', 'Low Grade Paper Waste ')","('Stuff ', 'Bob Holtely ')","('Low Grade Paper Waste ', 'Bob Holtely ')","('William ', 'Grade ')","('Effie ', 'Harry ')","('Effie ', 'Choirs ')","('Effie ', 'Hermione ')","('Effie ', 'Piss Harry ')","('Harry ', 'Choirs ')","('Harry ', 'Hermione ')","('Harry ', 'Piss Harry ')","('Choirs ', 'Hermione ')","('Choirs ', 'Piss Harry ')","('Hermione ', 'Piss Harry ')","('Harry ', 'Guild ')","('Miss Sacharissa ', 'Zere ')","('Otto ', 'Sweat ')","('Boddony ', 'Otto ')","('Sacharissa ', 'Gowdie ')","('Otto ', 'Zis ')","('Strange ', 'Bliss ')","('Vetinari ', 'Longshaft ')","('Vetinari ', 'Will ')","('William ', 'Heavy ')","('Sorry ', 'Carry ')","('William ', 'Miss Sacharissa ')","('William ', 'Lady Selachii ')","('Miss Sacharissa ', 'Lady Selachii ')","('William ', 'Watson ')","('Bin Six ', 'Harry ')","('Mrs Arcanum ', 'Breakfast ')","('William ', 'Breakfast ')","('Frankly ', 'William ')","('Gleam ', 'Creek Alley ')","('Gleam ', 'Hobson ')","('Gleam ', 'Livery Stable ')","('Creek Alley ', 'Hobson ')","('Creek Alley ', 'Livery Stable ')","('Hobson ', 'Livery Stable ')","('Hobson ', 'Willie ')","('William ', 'Healthy ')"
Chapter 0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
