,"('Terry ', 'Pratchett ')","('Granny Weatherwax ', 'Magrat ')","('Granny Weatherwax ', 'Nanny Ogg ')","('Magrat ', 'Nanny Ogg ')","('Ogg ', 'Jason ')","('Keep ', 'Melt ')","('Funny ', 'Jason ')","('Dunno ', 'Jason ')","('Jason ', 'Tis ')","('Iron ', 'Lancre ')","('Iron ', 'Jason ')","('Lancre ', 'Jason ')","('Granny ', 'Booke ')","('Ogg ', 'Nanny ')","('Ogg ', 'Pewsey Ogg ')","('Pewsey Ogg ', 'Jason ')","('Lancre ', 'Whereas ')","('Magrat ', 'Shawn ')","('Nanny Ogg ', 'Shawn ')","('Mr. Spriggins ', 'Shawn ')","('Magraaaaa ', 'Garrrrrliick ')","('Shawn ', 'Verence ')","('Magrat ', 'Pigs ')","('Incidentally ', 'Verence ')","('Boggi ', 'Verence ')","('Mr. Ironfoundersson ', 'Verence ')","('Mr. Vittoller ', 'Verence ')","('Magrat ', 'Scientific ')","('Pewsey ', 'Nanny Ogg ')","('Pewsey ', 'Nan ')","('Nanny Ogg ', 'Nan ')","('Granny Weatherwax ', 'Never ')","('Never ', 'Nanny Ogg ')","('Magrat ', 'Granny ')","('Queen Magrat ', 'Nanny Ogg ')","('Magrat ', 'Lancre ')","('Granny ', 'Back ')","('Anyway ', 'Nanny Ogg ')","('Nanny Ogg ', 'Esme ')","('Granny Weatherwax ', 'Circles ')","('William ', 'William Scrope ')","('Scrope ', 'William ')","('Death ', 'Scrope ')","('Witch ', 'Which ')","('Magrat ', 'Granny Weatherwax ')","('Nanny ', 'Nothin ')","('Magrat ', 'Nanny ')","('Glad ', 'Granny Weatherwax ')","('Magrat ', 'Verence ')","('Carter ', 'Weaver ')","('Carter ', 'Ponder ')","('Almost ', 'Nanny Ogg ')","('Granny Weatherwax ', 'Ourselves Forward ')","('Nanny Ogg ', 'Esme Weatherwax ')","('Ogg ', 'Mr. ')","('Esme ', 'Sorry ')","('Gytha ', 'Granny ')","('Gytha ', 'Cake ')","('Granny ', 'Cake ')","('Nanny ', 'Esme Weatherwax ')","('Granny ', 'Jason ')","('Bucket Dance ', 'Esme ')","('Ynci ', 'Queen Ynci ')","('Funny ', 'Magrat ')","('Granny ', 'Verence ')","('Jason ', 'Esme ')","('Granny ', 'Nanny Ogg ')","('Granny ', 'Jason Ogg ')","('Granny ', 'Listen ')","('Jason Ogg ', 'Listen ')","('Nanny Ogg ', 'Jason ')","('Nanny ', 'Granny ')","('Nanny ', 'Casanunda ')","('Nanny ', 'Family ')","('Ridcully ', 'Granny ')","('Ogg ', 'Granny Weatherwax ')","('Nanny ', 'Granny Weatherwax ')","('Nanny ', 'Esme ')","('Nanny ', 'Anyway ')","('Granny Weatherwax ', 'Ridcully ')","('Esme ', 'Nanny ')","('Nanny ', 'Sorry ')","('Granny ', 'Mustrum Ridcully ')","('Granny ', 'Esmerelda Weatherwax ')","('Mustrum Ridcully ', 'Esmerelda Weatherwax ')","('Lancre ', 'Prudence ')","('Lancre ', 'Hope ')","('Lancre ', 'Charity ')","('Lancre ', 'Jealousy Carter ')","('Lancre ', 'Chastity ')","('Lancre ', 'Anger Carter ')","('Prudence ', 'Hope ')","('Prudence ', 'Charity ')","('Prudence ', 'Jealousy Carter ')","('Prudence ', 'Chastity ')","('Prudence ', 'Anger Carter ')","('Hope ', 'Charity ')","('Hope ', 'Jealousy Carter ')","('Hope ', 'Chastity ')","('Hope ', 'Anger Carter ')","('Charity ', 'Jealousy Carter ')","('Charity ', 'Chastity ')","('Charity ', 'Anger Carter ')","('Jealousy Carter ', 'Chastity ')","('Jealousy Carter ', 'Anger Carter ')","('Chastity ', 'Anger Carter ')","('Hogswatchnight ', 'Sick Dragons ')","('Hogswatchnight ', 'Life ')","('Hogswatchnight ', 'Please Leave Donations ')","('Hogswatchnight ', 'Side Door ')","('Sick Dragons ', 'Life ')","('Sick Dragons ', 'Please Leave Donations ')","('Sick Dragons ', 'Side Door ')","('Life ', 'Please Leave Donations ')","('Life ', 'Side Door ')","('Please Leave Donations ', 'Side Door ')","('Mad King Soup II ', 'Cupidor ')","('Nanny ', 'Witches ')","('Nanny ', 'Nanny Ogg ')","('Witches ', 'Nanny Ogg ')","('Granny Weatherwax ', 'Flighty ')","('Anyone ', 'Lancre ')","('Mustrum ', 'Ridcully ')","('Ridcully ', 'Bursaaar ')","('Spends ', 'Ridcully ')","('Spends ', 'Bundle ')","('Ridcully ', 'Bundle ')","('Perfectly ', 'Ridcully ')","('Anyway ', 'Ridcully ')","('Ridcully ', 'Sto Helit ')","('Ridcully ', 'Nonsense ')","('Ridcully ', 'Mr. Stibbons ')","('Sto Helit ', 'Nonsense ')","('Sto Helit ', 'Bursaaar ')","('Sto Helit ', 'Mr. Stibbons ')","('Nonsense ', 'Bursaaar ')","('Nonsense ', 'Mr. Stibbons ')","('Bursaaar ', 'Mr. Stibbons ')","('Magrat ', 'Millie ')","('Insert Tabbe ', 'Slotte B ')","('Dunno ', 'Doin ')","('Someone ', 'Shame ')","('Nanny ', 'Jason Ogg ')","('Nanny ', 'Scrope ')","('Nanny ', 'Quarney ')","('Mother Peason ', 'Hogswatchnight ')","('Mother Peason ', 'Poorchick ')","('Hogswatchnight ', 'Poorchick ')","('Nanny Ogg ', 'Been ')","('Jason ', 'Peason ')","('Jason ', 'Perdita ')","('Peason ', 'Perdita ')","('Diamanda ', 'Lucy Tockley ')","('Diamanda ', 'Jason ')","('Lucy Tockley ', 'Jason ')","('Ogg ', 'Floppy ')","('Nanny ', 'Floppy ')","('Nanny Ogg ', 'Nanny ')","('Nanny Ogg ', 'Blacksmiths ')","('Nanny ', 'Blacksmiths ')","('Nanny ', 'Jason ')","('Blacksmiths ', 'Jason ')","('Iron ', 'Nanny ')","('Nanny ', 'See ')","('Daylight ', 'Twilight ')","('Guild ', 'Bandits ')","('Weatherwax ', 'Granny ')","('Nanny ', 'Granny Postalute ')","('Nanny ', 'Insofar ')","('Granny Postalute ', 'Nanny Ogg ')","('Granny Postalute ', 'Insofar ')","('Nanny Ogg ', 'Insofar ')","('Tried ', 'Granny ')","('Granny ', 'Gels ')","('Sorry ', 'Jason ')","('Granny Weatherwax ', 'Books ')","('Ogg ', 'Granny ')","('Ogg ', 'Magrat ')","('Nanny ', 'Magrat ')","('Granny ', 'Magrat ')","('Scrope ', 'Granny ')","('Esmerelda Weatherwax ', 'Ooo ')","('Tockley ', 'Diamanda ')","('Diamanda ', 'Agnes Nitt ')","('Diamanda ', 'Perdita ')","('Agnes Nitt ', 'Perdita ')","('Amanita ', 'Diamanda ')","('Amanita ', 'Perdita ')","('Magrat ', 'Magrat Garlick ')","('Magrat ', 'Perdita ')","('Magrat Garlick ', 'Perdita ')","('Muscara ', 'Diamanda ')","('Perdita ', 'Diamanda ')","('Cardboard ', 'Perdita ')","('Nanny Ogg ', 'Perdita ')","('Granny Weatherwax ', 'Perdita ')","('Sooner ', 'Esme ')","('Nanny Gripes ', 'Granny Weatherwax ')","('Nanny Gripes ', 'Goody Heggety ')","('Nanny Gripes ', 'Nanna Plumb ')","('Nanny Gripes ', 'Black Aliss ')","('Granny Weatherwax ', 'Goody Heggety ')","('Granny Weatherwax ', 'Nanna Plumb ')","('Granny Weatherwax ', 'Black Aliss ')","('Goody Heggety ', 'Nanna Plumb ')","('Goody Heggety ', 'Black Aliss ')","('Nanna Plumb ', 'Black Aliss ')","('Bugger ', 'Nanny Ogg ')","('Granny Weatherwax ', 'Diamanda ')","('Midnight ', 'Diamanda ')","('Granny Weatherwax ', 'Midnight ')","('Backward ', 'Right ')","('Backward ', 'Past ')","('Right ', 'Past ')","('Paddlin ', 'Someone ')","('Toenails ', 'Granny ')","('Magrat ', 'Heard ')","('Granny Weatherwax ', 'Listen ')","('Granny Weatherwax ', 'Granny ')","('Nanny ', 'Right ')","('Nanny ', 'Perdita ')","('Nanny ', 'Pewsey ')","('Bugger ', 'Nana ')","('Pewsey ', 'Granny ')","('Nitt ', 'Perdita ')","('Scorbic ', 'Sorry ')","('Nanny Ogg ', 'Bugger ')","('Nanny Ogg ', 'Diamanda ')","('Bugger ', 'Esme ')","('Bugger ', 'Diamanda ')","('Esme ', 'Diamanda ')","('Anyway ', 'Esme ')","('Weatherwax ', 'Look ')","('Nanny ', 'Fair ')","('Nanny ', 'Margrat ')","('Lancre ', 'Bestiality Carter ')","('Artisan ', 'Jason ')","('Bucket Dance ', 'Old Mr. Thrum ')","('Bucket Dance ', 'Jason ')","('Old Mr. Thrum ', 'Jason ')","('Weaver ', 'Tailor ')","('Exeunt Omnes ', 'Weaver ')","('Ponder ', 'Horizon ')","('Cabbage ', 'Sky ')","('Cabbage ', 'Ook ')","('Sky ', 'Ook ')","('Ridcully ', 'Every ')","('Ridcully ', 'Magic ')","('Every ', 'Magic ')","('Exams ', 'Never ')","('Exams ', 'Term ')","('Exams ', 'Ridcully ')","('Never ', 'Term ')","('Never ', 'Ridcully ')","('Term ', 'Ridcully ')","('Ridcully ', 'Ponder ')","('Exhibit B ', 'Ridcully ')","('Exhibit B ', 'Bursar ')","('Exhibit B ', 'Cripple Mr. Onion ')","('Ridcully ', 'Bursar ')","('Ridcully ', 'Cripple Mr. Onion ')","('Bursar ', 'Cripple Mr. Onion ')","('Iron Maiden ', 'Casanunda ')","('Hang ', 'Casanunda ')","('Archchancellor ', 'Certain ')","('Magrat ', 'Royalty ')","('Which ', 'Verence ')","('Millie ', 'Bored ')","('Magrat ', 'Scorbic ')","('Hodgesaargh ', 'Everyone ')","('Hodgesaargh ', 'Verence ')","('Everyone ', 'Verence ')","('Mr. Brooks. ', 'Mr. Brooks ')","('Hello ', 'Mr. Brooks ')","('Mr. ', 'Brooks ')","('Pushes ', 'Mr. Brooks ')","('Magrat ', 'Mr. Brooks ')","('Mr. Brooks ', 'Many ')","('Mr. Brooks ', 'Sorry ')","('See ', 'Nanny Ogg ')","('Agnes Nitt ', 'Agnes ')","('Perdita ', 'Agnes ')","('Magenta ', 'Granny ')","('Magenta ', 'Diamanda ')","('Willow ', 'Old Man ')","('Ogg ', 'Biddy Spective ')","('Nanny ', 'Biddy Spective ')","('Granny Weatherwax ', 'Nanny Gripes ')","('Gytha Ogg ', 'Right ')","('Gytha Ogg ', 'Granny ')","('Gytha Ogg ', 'Nanny Ogg ')","('Right ', 'Granny ')","('Right ', 'Nanny Ogg ')","('Stupid ', 'Diamanda ')","('Greebo ', 'Nanny ')","('Ogg ', 'Greebo ')","('Nanny ', 'Greebo ')","('Never ', 'Granny ')","('Hah ', 'Granny ')","('Hah ', 'Ladies ')","('Granny ', 'Ladies ')","('Whereas Granny Weatherwax ', 'Diamanda ')","('Granny Weatherwax ', 'Sha ')","('Blue ', 'Granny ')","('Nanny Ogg ', 'Elves ')","('Esme Weatherwax ', 'Elves ')","('Granny ', 'Diamanda ')","('Damn ', 'Esme ')","('Hello ', 'Mum ')","('Mum ', 'Friend ')","('Mum ', 'Shawn ')","('Oooaaaww ', 'Mum ')","('Simple ', 'Granny ')","('Simple ', 'Nanny Ogg ')","('Magrat ', 'Vegetables ')","('Magrat ', 'Spriggins ')","('Granny Weatherwax ', 'Shawn ')","('Oooaaww ', 'Mum ')","('Nanny ', 'Wotcha ')","('Granny ', 'Makes ')","('Granny Weatherwax ', 'Shawn Ogg ')","('Granny Weatherwax ', 'Verence ')","('Shawn Ogg ', 'Verence ')","('Magrat ', 'Slow ')","('Slow ', 'Shawn ')","('Morphic Resonator ', 'Ridcully ')","('Morphic Resonator ', 'Ponder Stibbons ')","('Morphic Resonator ', 'Stacklady ')","('Ridcully ', 'Ponder Stibbons ')","('Ridcully ', 'Stacklady ')","('Ponder Stibbons ', 'Stacklady ')","('Feudal ', 'Granny ')","('Feudal ', 'Understand ')","('Granny ', 'Understand ')","('Style ', 'Grace ')","('Magrat ', 'Gytha ')","('Nanny ', 'Diamanda ')","('Queen ', 'Granny ')","('Granny ', 'Look ')","('Nanny ', 'Been ')","('Granny ', 'How ')","('Granny Weatherwax ', 'Gytha Ogg ')","('Gytha Ogg ', 'Verence ')","('Funny ', 'Nanny Ogg ')","('Magrat ', 'Blast ')","('Gytha ', 'Blast ')","('Weaver ', 'Jason ')","('Me ', 'Jason ')","('Old Granny Weatherwax ', 'Thatcher ')","('Right ', 'Thatcher ')","('Ogg ', 'Shawn ')","('Nanny ', 'Shawn ')","('Shawn ', 'Jason ')","('Nanny Ogg ', 'Skindle ')","('Mr. ', 'Skindle ')","('Shrapnel ', 'Mr. Skindle ')","('Thatcher ', 'Weaver ')","('Tinker ', 'Weaver ')","('Tinker ', 'Jason ')","('Anyway ', 'Weaver ')","('Hah ', 'Carter ')","('Carter ', 'Cabb ')","('Carter ', 'Smells ')","('Snow ', 'Baker ')","('Shutup ', 'Jason ')","('Trolls ', 'Royalty ')","('Trolls ', 'Verence ')","('Trolls ', 'Sharon ')","('Trolls ', 'Broken Off Diplomatic Relations ')","('Trolls ', 'People ')","('Royalty ', 'Verence ')","('Royalty ', 'Sharon ')","('Royalty ', 'Broken Off Diplomatic Relations ')","('Royalty ', 'People ')","('Verence ', 'Sharon ')","('Verence ', 'Broken Off Diplomatic Relations ')","('Verence ', 'People ')","('Sharon ', 'Broken Off Diplomatic Relations ')","('Sharon ', 'People ')","('Broken Off Diplomatic Relations ', 'People ')","('Lancre River ', 'Lancre Gorge ')","('Casanunda ', 'Ponder ')","('Ridcully ', 'Witches ')","('Mr. ', 'Mr. Stibbons ')","('Count ', 'Casanunda ')","('Queen Agantia ', 'Casanunda ')","('Ridcully ', 'Say Monkey ')","('Ogg ', 'Sobriety Ogg ')","('Certainly ', 'Ridcully ')","('Wow ', 'Shawn ')","('Magrat ', 'Fine ')","('Fine ', 'Shawn ')","('Barker ', 'Famous ')","('Carter ', 'Baker ')","('Carter ', 'Mr. Ogg ')","('Carter ', 'Someone ')","('Carter ', 'Lancre ')","('Carter ', 'Magrat ')","('Carter ', 'Might ')","('Carter ', 'Thatcher ')","('Someone ', 'Lancre ')","('Someone ', 'Magrat ')","('Someone ', 'Might ')","('Someone ', 'Thatcher ')","('Someone ', 'Baker ')","('Lancre ', 'Magrat ')","('Lancre ', 'Might ')","('Lancre ', 'Thatcher ')","('Lancre ', 'Baker ')","('Magrat ', 'Might ')","('Magrat ', 'Thatcher ')","('Magrat ', 'Baker ')","('Might ', 'Thatcher ')","('Might ', 'Baker ')","('Thatcher ', 'Baker ')","('Things ', 'Magrat ')","('Bad Ass ', 'Shawn Ogg ')","('Kings ', 'Magrat Garlick ')","('Millie ', 'Cook ')","('Magrat ', 'Diamanda ')","('Shawn ', 'Diamanda ')","('Anyway ', 'Granny Weatherwax ')","('Magrat ', 'Millie Chillum ')","('Millie Chillum ', 'Shawn ')","('Mr. Grape ', 'Nanny Ogg ')","('Granny Weatherwax ', 'Casanunda ')","('Casanunda ', 'Nanny Ogg ')","('Granny Weatherwax ', 'Mustrum ')","('Millie Chillum ', 'Esme ')","('Ridcully ', 'Lancre Bridge ')","('Ridcully ', 'Esme Weatherwax ')","('Lancre Bridge ', 'Esme Weatherwax ')","('Lancre ', 'Granny ')","('Archchancellor ', 'Ridcully ')","('Granny ', 'Distant ')","('Granny ', 'Never ')","('Distant ', 'Never ')","('Granny Weatherwax ', 'Cheeky ')","('Archchancellor ', 'Hah ')","('Archchancellor ', 'Spold ')","('Hah ', 'Ridcully ')","('Hah ', 'Spold ')","('Ridcully ', 'Spold ')","('Granny ', 'Been ')","('Mr. Wizard ', 'Granny ')","('Millie ', 'Nanny Ogg ')","('Millie ', 'Verence ')","('Someone ', 'Shawn ')","('Someone ', 'Verence ')","('Everyone ', 'Nanny Ogg ')","('Nanny ', 'Recipe ')","('Ooo ', 'Nanny Ogg ')","('Nanny Ogg ', 'Bush ')","('Nanny Ogg ', 'Casanunda ')","('Nanny Ogg ', 'Oyster Pie ')","('Nanny Ogg ', 'Carrot ')","('Bush ', 'Casanunda ')","('Bush ', 'Oyster Pie ')","('Bush ', 'Carrot ')","('Casanunda ', 'Oyster Pie ')","('Casanunda ', 'Carrot ')","('Oyster Pie ', 'Carrot ')","('Casanunda ', 'Dwarfs ')","('Granny ', 'Slowly ')","('Show Nanny Ogg ', 'Casanunda ')","('Nanny ', 'Il Porcupine Nil Sodomy Est ')","('Nanny ', 'Mr. Ogg ')","('Dreadful ', 'Nanny Ogg ')","('Iron ', 'Diamanda ')","('Siege Weapons ', 'Jane ')","('Shawn ', 'Tockley ')","('Esme Weatherwax ', 'Absolute ')","('Dunno ', 'Miss Queen ')","('Magrat ', 'Shawn Ogg ')","('Adam ', 'Shawn ')","('Dunno ', 'Miss ')","('Magrat ', 'Garderobes ')","('Teeth ', 'Magrat ')","('Granny ', 'Mr. Cleverdick Wizard ')","('Anyone ', 'Granny ')","('Granny ', 'Push ')","('Deeply ', 'Slowly ')","('Nanny Ogg ', 'Magic Lanthorn ')","('Shawn ', 'Magic Lanthorn ')","('How ', 'Lady ')","('Magrat ', 'Mum ')","('Magrat ', 'Candles ')","('Dead ', 'Bloody Furious ')","('Dead ', 'Alive ')","('Bloody Furious ', 'Alive ')","('Greebo ', 'Shawn ')","('Greebo ', 'Diamanda ')","('Magrat ', 'Good ')","('Magrat ', 'Miss ')","('Miss ', 'Shawn ')","('Magrat ', 'Partly ')","('Partly ', 'Shawn ')","('Greebo ', 'Magrat ')","('Jane ', 'Lady ')","('Hodgesaargh ', 'Sorry ')","('Magrat ', 'Never ')","('Magrat ', 'Clouds ')","('Magrat ', 'Ynci ')","('Magrat ', 'Queen Ynci ')","('Weaver ', 'Skindle ')","('Magrat ', 'Short ')","('Magrat ', 'Weaver ')","('Short ', 'Weaver ')","('Bucket Dance ', 'Jason Ogg ')","('Eva ', 'Right ')","('Uptake Stakes ', 'Weaver ')","('Carpenter ', 'Weaver ')","('Morris Men ', 'Mist ')","('Carter ', 'Shut ')","('Carter ', 'Jason ')","('Shut ', 'Jason ')","('Dance ', 'Jason ')","('Widgery ', 'Lodger ')","('Yuk ', 'Nanny ')","('Nanny ', 'Girls ')","('Magrat ', 'Girls ')","('Magrat ', 'Esme ')","('Girls ', 'Esme ')","('Magrat ', 'Casanunda ')","('Mr. Ixolite ', 'Esme ')","('Bugger ', 'Moonlight ')","('Moonlight ', 'Nanny Ogg ')","('Casanunda ', 'Blimey ')","('Dust ', 'Casanunda ')","('Nanny ', 'Might ')","('Ogg ', 'Casanunda ')","('Hah ', 'Esme ')","('Get ', 'Magrat ')","('Granny Weatherwax ', 'Lancre ')","('Magrat ', 'Ponder ')","('How ', 'Ponder ')","('Magrat ', 'Librarian ')","('Magrat ', 'Apes ')","('Witches ', 'Ponder ')","('Hello ', 'Mr. Flowerpot ')","('Lancre ', 'Armies ')","('Sir ', 'Shawn ')","('Ridcully ', 'Miss Magrat ')","('Mum ', 'Miss Magrat ')","('Shawn ', 'Miss Magrat ')","('Nanny ', 'Certain ')","('Death ', 'Ridcully ')","('Mr. Ridcully ', 'Nanny ')","('Serve ', 'Ridcully ')","('Lancre ', 'Fox ')","('Mr. Wizard ', 'Nanny Ogg ')","('Mr. Wizard ', 'Shawn ')","('Nanny ', 'Good ')","('Good ', 'Shawn ')","('Granny ', 'Lancre ')","('Granny ', 'Magrat Garlick ')","('Carter ', 'Keep ')","('Carter ', 'Slippery Hollow ')","('Jason ', 'Keep ')","('Jason ', 'Slippery Hollow ')","('Keep ', 'Slippery Hollow ')","('Ridcully ', 'Shawn Ogg ')","('Ponder ', 'Shawn ')","('Daft ', 'Gytha ')","('Daft ', 'Granny ')","('Fairy Peaseblossom ', 'Granny ')","('Queen ', 'Granny Weatherwax ')","('Iron ', 'Magrat ')","('Slash ', 'Magrat ')","('Ridcully ', 'Nanny Ogg ')","('Queen ', 'Magrat ')","('Nanny ', 'Gytha Ogge ')","('Esmerelda Weatherwax ', 'Died Midsummer ')","('Nanny ', 'Anyone ')","('Always ', 'Esme ')","('Nanny ', 'Tempus ')","('Kinge ', 'Good Teeth ')","('Kinge ', 'Magrat ')","('Kinge ', 'Blind Pig ')","('Kinge ', 'Shee ')","('Good Teeth ', 'Magrat ')","('Good Teeth ', 'Blind Pig ')","('Good Teeth ', 'Shee ')","('Magrat ', 'Blind Pig ')","('Magrat ', 'Shee ')","('Blind Pig ', 'Shee ')","('Mum ', 'Foe ')","('Magrat ', 'Brother Perdore ')","('Anyway ', 'Granny ')"
Chapter 0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
