,"('Schrödinger ', 'Mary Gentle ')","('Schrödinger ', 'Neil Gaiman ')","('Schrödinger ', 'Mike Harrison ')","('Mary Gentle ', 'Neil Gaiman ')","('Mary Gentle ', 'Mike Harrison ')","('Neil Gaiman ', 'Mike Harrison ')","('Hen ', 'Strung ')","('Hen ', 'Tonsils ')","('Hen ', 'Bitch ')","('Hen ', 'Tongue ')","('Hen ', 'Teeth ')","('Hen ', 'Puppy ')","('Hen ', 'Woman ')","('Hen ', 'Never ')","('Hen ', 'Thingy ')","('Strung ', 'Tonsils ')","('Strung ', 'Bitch ')","('Strung ', 'Tongue ')","('Strung ', 'Teeth ')","('Strung ', 'Puppy ')","('Strung ', 'Woman ')","('Strung ', 'Never ')","('Strung ', 'Thingy ')","('Tonsils ', 'Bitch ')","('Tonsils ', 'Tongue ')","('Tonsils ', 'Teeth ')","('Tonsils ', 'Puppy ')","('Tonsils ', 'Woman ')","('Tonsils ', 'Never ')","('Tonsils ', 'Thingy ')","('Bitch ', 'Tongue ')","('Bitch ', 'Teeth ')","('Bitch ', 'Puppy ')","('Bitch ', 'Woman ')","('Bitch ', 'Never ')","('Bitch ', 'Thingy ')","('Tongue ', 'Teeth ')","('Tongue ', 'Puppy ')","('Tongue ', 'Woman ')","('Tongue ', 'Never ')","('Tongue ', 'Thingy ')","('Teeth ', 'Puppy ')","('Teeth ', 'Woman ')","('Teeth ', 'Never ')","('Teeth ', 'Thingy ')","('Puppy ', 'Woman ')","('Puppy ', 'Never ')","('Puppy ', 'Thingy ')","('Woman ', 'Never ')","('Woman ', 'Thingy ')","('Never ', 'Thingy ')","('Brother Fingers ', 'Mighty ')","('Listen ', 'Brother Fingers ')","('Fingers ', 'Brother ')","('Brethren ', 'Sorry ')","('Right ', 'Fine ')","('Right ', 'Brother Doorkeeper ')","('Fine ', 'Brother Doorkeeper ')","('Guild ', 'Master Critchley ')","('Guild ', 'Brother Doorkeeper ')","('Master Critchley ', 'Brother Doorkeeper ')","('Brother Watchtower ', 'Bob ')","('Brother Watchtower ', 'Who ')","('Cognito ', 'Brother Plasterer ')","('Brother Dunnykin ', 'Brother Plasterer ')","('Right ', 'Brother Watchtower ')","('How ', 'Brother Doorkeeper ')","('Brother Watchtower ', 'Brother Plasterer ')","('Brother Watchtower ', 'Brother Doorkeeper ')","('Brother Plasterer ', 'Brother Doorkeeper ')","('Law ', 'Brother Plasterer ')","('Law ', 'Brother Watchtower ')","('Brethren ', 'Brother Fingers ')","('Supreme Grand Master ', 'Brother Plasterer ')","('Supreme Grand Master ', 'Brother Watchtower ')","('Sorry ', 'Brother Plasterer ')","('Brother Plasterer ', 'Master ')","('Goin1 ', 'Brother Fingers ')","('Brother Watch-tower ', 'Brother Fingers ')","('Brother Watchtower ', 'Never ')","('Poor ', 'Herbert Gaskin ')","('Poor ', 'Sergeant Colon ')","('Poor ', 'Gaskin ')","('Herbert Gaskin ', 'Sergeant Colon ')","('Herbert Gaskin ', 'Gaskin ')","('Sergeant Colon ', 'Gaskin ')","('Gaskin ', 'Written ')","('Carrot ', 'Hold ')","('Sit ', 'Carrot ')","('Humans ', 'Varneshi ')","('Bjorn Stronginthearm ', 'Carrot ')","('Shaft ', 'Carrot ')","('Work ', 'Varneshi ')","('Carrot ', 'Got ')","('Minty ', 'Funny ')","('Hallo ', 'Carrot ')","('Carrot ', 'Varneshi ')","('Carrot ', 'Lupin Squiggle Sec ')","('Pretty Promptly ', 'Carrot ')","('Abated Heels ', 'Zigzag Throat ')","('White ', 'Errol ')","('Carrot ', 'Nobby ')","('Colon ', 'Wonder ')","('Lady Sybil Ramkin ', 'Vimes ')","('Right ', 'Vimes ')","('Sergeant Colon ', 'Nobby ')","('Colon ', 'Nobby ')","('Anyway ', 'Vimes ')","('Vetinari ', 'Lord ')","('Flames ', 'Errol ')","('Nobby ', 'Hallo ')","('Nobby ', 'Lady Ramkin ')","('Hallo ', 'Lady Ramkin ')","('Vimes ', 'Errol ')","('Lady ', 'Vimes ')","('Colon ', 'Carrot ')","('Colon ', ""'You're "")","('Colon ', 'Sir ')","(""'You're "", 'Sir ')","('Carrot ', 'Vimes ')","('Ramkin ', 'Sybil ')","('Vimes ', 'Carrot ')","('Frenzied Earl Hargath ', 'Carrot ')","('Frenzied Earl Hargath ', 'Soul Cake ')","('Carrot ', 'Soul Cake ')","('Colon ', 'How ')","('Colon ', 'Vimes ')","('How ', 'Vimes ')","('Sweetheart Lane ', 'Carrot ')","('Carrot ', 'Bregg ')","('Ramkin ', 'Lady ')","('Right ', 'Nobby ')","('Bitch ', 'Vimes ')","('Bitch ', 'Nobby ')","('Vimes ', 'Nobby ')","('Sybil Ramkin ', 'Nobby ')","('Wide ', 'Sergeant Colon ')","('Statueskew ', 'Nobby ')","('Shut ', 'Vimes ')","('Colon ', 'Sparks ')","('Carrot ', 'Sparks ')","('Hogsback Alley ', 'Vimes ')","('Far ', 'Vimes ')","('Right ', 'Colon ')","('Right ', 'Carrot ')","('Slam ', 'Nobby ')","('Wonse ', 'Lupine ')","('Wonse ', 'Pillars ')","('Wonse ', 'Rooms ')","('Pillars ', 'Rooms ')","('Fetch ', 'Wonse ')","('Safest ', 'Nobby ')","('Shut ', 'Carrot ')","('Lupine Wonse ', 'Lupin Squiggle Sec ')","('Sarge ', 'Nobby ')","('Wonse ', 'Vimes ')","('Dunno ', 'Sarge ')","('Dunno ', 'Nobby ')","('Time ', 'Vimes ')","('Vimes ', 'Okay ')","('Lupine ', 'Sad ')","('Shallower ', 'Vimes ')","('Lady ', 'Sybil Ramkin ')","('Vimes ', 'Lady Ramkin ')","('Lady ', 'Captain Vimes ')","('Father ', 'Carrot ')","('Father ', 'Vimes ')","('Father ', 'Dear ')","('Father ', 'Captain Vimes ')","('Carrot ', 'Dear ')","('Carrot ', 'Captain Vimes ')","('Vimes ', 'Dear ')","('Vimes ', 'Captain Vimes ')","('Dear ', 'Captain Vimes ')","('Reet ', 'Sgt Colon ')","('Reet ', 'Mrs Palm ')","('Reet ', 'Colon ')","('Reet ', 'Great Interest ')","('Reet ', 'Sgt ')","('Sgt Colon ', 'Mrs Palm ')","('Sgt Colon ', 'Colon ')","('Sgt Colon ', 'Great Interest ')","('Sgt Colon ', 'Sgt ')","('Mrs Palm ', 'Colon ')","('Mrs Palm ', 'Great Interest ')","('Mrs Palm ', 'Sgt ')","('Colon ', 'Great Interest ')","('Colon ', 'Sgt ')","('Great Interest ', 'Sgt ')","('Lord Vetinari ', 'Anyway ')","('Lord Vetinari ', 'Sergeant Colon ')","('Anyway ', 'Sergeant Colon ')","('Brenda Rodley ', 'Rosie ')","('Samuel Vimes ', 'Vimes ')","('Brenda ', 'Sybil ')","('Brenda ', 'Old ')","('Sybil ', 'Old ')","('Rose ', 'Miss Rodley ')","('Brenda Rodley ', 'Always ')","('Lady Rodley ', 'Quirm Castle ')","('Lady Rodley ', 'Brenda ')","('Lady Rodley ', 'Quirm ')","('Lady Rodley ', 'Nobby ')","('Quirm Castle ', 'Brenda ')","('Quirm Castle ', 'Quirm ')","('Quirm Castle ', 'Nobby ')","('Brenda ', 'Quirm ')","('Brenda ', 'Nobby ')","('Quirm ', 'Nobby ')","('Shaped ', 'Colon ')","('Carrot ', 'Mine ')","('Nobby ', 'Stands ')","('Nobby ', 'Oho ')","('Stands ', 'Oho ')","('Carrot ', 'Kings ')","('Colon ', 'Hmm ')","('Supreme Grand Master ', 'Plasterer ')","('Supreme Grand Master ', 'Brother ')","('Plasterer ', 'Brother ')","('Right ', 'Sorry ')","('Right ', 'Brother Plasterer ')","('Supreme Grand Master ', 'Ready ')","('Grand Master ', 'Brother ')","('Thief Third Class ', 'Zebbo Mooty ')","('Mooty ', 'Death ')","('Cor ', 'Brother Watchtower ')","('See ', 'Brother Fingers ')","('Dint ', 'Brother Watchtower ')","('Dint ', 'Brother Plasterer ')","('Brethren ', 'Everyone ')","('Brother Plasterer ', 'Hang ')","('Dearest ', 'Father ')","('Dearest ', 'Carrot ')","('Reet ', 'Palm ')","('Sgt Colon ', 'Guilds ')","('Sgt Colon ', 'Guild ')","('Sgt Colon ', ""Twelve O'clock "")","('Guilds ', 'Guild ')","('Guilds ', 'Mrs Palm ')","('Guilds ', ""Twelve O'clock "")","('Guild ', 'Mrs Palm ')","('Guild ', ""Twelve O'clock "")","('Mrs Palm ', ""Twelve O'clock "")","('Pew ', 'Urdo ')","('Pew ', 'Burglars ')","('Pew ', 'Allied Trades ')","('Urdo ', 'Burglars ')","('Urdo ', 'Allied Trades ')","('Burglars ', 'Allied Trades ')","('Van Pew ', 'Patrician ')","('Van ', 'Pew ')","('Gewgaws ', 'Patrician ')","('Lord Vetinari ', 'Lupine Wonse ')","('Lupine Wonse ', 'Wonse ')","('Vimes ', 'Sir ')","('Wonse ', 'Serious ')","('Vimes ', 'Serious ')","('Wonse ', 'Carrot Ironfoundersson ')","('Wonse ', 'Carrot ')","('Grapes ', 'Vimes ')","('Haha ', 'Vimes ')","('Dearest ', 'Drink ')","('Dearest ', 'Fight ')","('Dearest ', 'Guild ')","('Dearest ', 'Mother ')","('Dearest ', 'Mrs Palm ')","('Dearest ', 'Rooms ')","('Drink ', 'Fight ')","('Drink ', 'Carrot ')","('Drink ', 'Guild ')","('Drink ', 'Mother ')","('Drink ', 'Mrs Palm ')","('Drink ', 'Rooms ')","('Fight ', 'Carrot ')","('Fight ', 'Guild ')","('Fight ', 'Mother ')","('Fight ', 'Mrs Palm ')","('Fight ', 'Rooms ')","('Carrot ', 'Guild ')","('Carrot ', 'Mother ')","('Carrot ', 'Mrs Palm ')","('Carrot ', 'Rooms ')","('Guild ', 'Mother ')","('Guild ', 'Rooms ')","('Mother ', 'Mrs Palm ')","('Mother ', 'Rooms ')","('Mrs Palm ', 'Rooms ')","('Your Son ', 'Carrot ')","('Your Son ', 'Nobby ')","('Colon ', 'Mrs Colon ')","('Mrs Colon ', 'Vimes ')","('Colon ', 'Him ')","(""he'd "", 'Colon ')","('Lot ', 'Vimes ')","('Graveyard ', 'Carrot ')","('Graveyard ', 'Nobby ')","('Minty ', 'Carrot ')","('Minty ', 'Nobby ')","('Blimey ', 'Nobby ')","('Brung Low ', 'Brung ')","('Brung Low ', 'Nobby ')","('Brung ', 'Nobby ')","('Guild ', 'Dunno ')","('Mrs ', 'Carrot ')","('Gaskin ', 'Carrot ')","('Moonlight ', 'Nobby ')","('Damn ', 'Nobby ')","('Anyway ', 'Carrot ')","('Anyway ', 'Strong Drink ')","('Carrot ', 'Strong Drink ')","('Always ', 'Nobby ')","('Carrot ', 'Ordinances ')","('Charley ', 'Carrot ')","('Charley ', 'Landlord ')","('Carrot ', 'Landlord ')","('Charley ', 'Rosie Palm ')","('Charley ', 'Nobby ')","('Rosie Palm ', 'Carrot ')","('Rosie Palm ', 'Nobby ')","('Filigree Street ', 'Carrot ')","('Filigree Street ', 'Act ')","('Carrot ', 'Act ')","('Charley ', 'Detritus ')","('Riotous Behaviour ', 'Malicious Lingering ')","('Riotous Behaviour ', 'Nobby ')","('Malicious Lingering ', 'Nobby ')","('Evil ', 'Loose Thinking ')","('Brother Dunnykin ', 'Yep ')","('Honestly ', 'O Supreme One ')","('Brother Watchtower ', 'Brother ')","('O Supreme Grand Master ', 'Brother Watchtower ')","('O Supreme Grand Master ', 'Carry ')","('Brother Watchtower ', 'Carry ')","('Supreme Grand Master ', 'All ')","('All ', 'Brother Watchtower ')","('Shut ', 'Brother Dunnykin ')","('Watch ', 'Shades ')","('Shallie ', 'Sar ')","('Colon ', 'Captain Vimes ')","('Brother Watchtower ', 'Brother Fingers ')","('Watchword ', 'Brother Plasterer ')","('Outside ', 'Inside ')","('Fast Luck Alley ', 'Exhibit A ')","('Fast Luck Alley ', 'Vimes ')","('Exhibit A ', 'Vimes ')","('Carrot ', 'Carry ')","('Breeds ', 'Lady Ramkin ')","('Dragons ', 'Vimes ')","('Scoone ', 'Avenue ')","('Scoone ', 'Captain Vimes ')","('Avenue ', 'Captain Vimes ')","('Someone ', 'Carrot ')","('Crime ', 'Pleass Call Again ')","('Detector Sergeant Colon ', 'Nobby ')","('Sgt Colon ', 'Nobby ')","('Lady Sybil Ramkin ', 'Lady Ramkin ')","('Vimes ', 'Between ')","('Between ', 'Lady Ramkin ')","('Gayheart Talonthrust ', 'Lady Ramkin ')","('Lady Ramkin ', 'Goodboy Bindle Featherstone ')","('Somehow ', 'Vimes ')","('Brenda ', 'Brenda Rodley ')","('Vimes ', 'Pardon ')","('Carrot ', 'Shelves ')","('Carrot ', 'Small ')","('Sum ', 'Sums ')","('Sum ', 'Summon ')","('Sum ', 'Cut ')","('Sum ', 'Fourth ')","('Sum ', 'Smaller ')","('Sums ', 'Summon ')","('Sums ', 'Cut ')","('Sums ', 'Fourth ')","('Sums ', 'Smaller ')","('Summon ', 'Cut ')","('Summon ', 'Fourth ')","('Summon ', 'Smaller ')","('Cut ', 'Fourth ')","('Cut ', 'Smaller ')","('Fourth ', 'Smaller ')","('Great ', 'Huge ')","('Great ', 'Carrot ')","('Great ', 'Sweat ')","('Great ', 'Burnt ')","('Great ', 'Teeth ')","('Huge ', 'Carrot ')","('Huge ', 'Sweat ')","('Huge ', 'Burnt ')","('Huge ', 'Teeth ')","('Carrot ', 'Sweat ')","('Carrot ', 'Burnt ')","('Carrot ', 'Teeth ')","('Sweat ', 'Burnt ')","('Sweat ', 'Teeth ')","('Burnt ', 'Teeth ')","('Sgt Colon ', 'Carrot ')","('Sgt Colon ', 'Alley ')","('Carrot ', 'Alley ')","('Alley ', 'Nobby ')","('Jimkin ', 'Cheap ')","('Jimkin ', 'Blood Whiskey ')","('Cheap ', 'Blood Whiskey ')","('Sgt Colon ', 'Vinies ')","('Feral Creatures ', 'Carrot ')","('Bend ', 'Bough ')","('Gone ', 'Nobby ')","('Bob ', 'Master ')","('Bob ', 'Simple ')","('Master ', 'Simple ')","('Right ', 'Okay ')","('Brother Plasterer ', 'Okay ')","('Too ', 'Brother Watchtower ')","('Haha ', 'Brother Watchtower ')","('Brother Watchtower ', 'Funny ')","('Brother ', 'Funny ')","('Throat ', 'Vimes ')","('Fifteen ', 'Vimes ')","('Fifteen ', 'Throat ')","('Vimes ', 'Throat ')","('Vimes ', 'Sorry ')","('Dibbler ', 'Vimes ')","('Civic Safety ', 'Carrot ')","('Bugger ', 'Nobby ')","('Vimes ', 'Hmm ')","('Great ', 'Vimes ')","('Vimes ', 'Hang ')","('Anyway ', 'Nobby ')","('Sick ', 'Cruel Use ')","('Sybil Deidre Olgivanna Ramkin ', 'Vimes ')","('Dry Lung ', 'Slab Throat ')","('Dry Lung ', 'Storge ')","('Dry Lung ', 'Weeps ')","('Dry Lung ', 'Stones ')","('Slab Throat ', 'Storge ')","('Slab Throat ', 'Weeps ')","('Slab Throat ', 'Stones ')","('Storge ', 'Weeps ')","('Storge ', 'Stones ')","('Weeps ', 'Stones ')","('Lady Ramkin ', 'Nobby ')","('Salty ', 'Lady Ramkin ')","('Vimes ', 'Panic ')","('Madam ', 'Vimes ')","('Half ', 'Lady Ramkin ')","('Watch House ', 'Vimes ')","('Lord ', 'Quickfang Winterforth IV ')","('Sick Dragons ', 'Lady Ramkin ')","('Goodboy ', 'Lady Ramkin ')","('Bindle Featherstone ', 'Goodboy ')","('Vimes ', 'Live ')","('Pseudopolis Yard ', 'Dearest ')","('Pseudopolis Yard ', 'Sgt Colon ')","('Pseudopolis Yard ', 'Carrot ')","('Pseudopolis Yard ', 'Mother ')","('Pseudopolis Yard ', 'Nobby ')","('Dearest ', 'Sgt Colon ')","('Dearest ', 'Nobby ')","('Sgt Colon ', 'Mother ')","('Mother ', 'Nobby ')","('Piss ', 'Cripple Mr Onion ')","('Piss ', 'Nobby ')","('Cripple Mr Onion ', 'Nobby ')","('Reet ', 'Nobby ')","('Mad Sybil Ramkin ', 'Captain Vimes ')","('Lady Sybil ', 'Nobby ')","('Carrot ', 'Ramkin ')","('Carrot ', 'Sergeant Colon ')","('Carrot ', 'Lady ')","('Ramkin ', 'Sergeant Colon ')","('Ramkin ', 'Nobby ')","('Sergeant Colon ', 'Lady ')","('Lady ', 'Nobby ')","('Errol ', 'Nobby ')","('Sergeant Colon ', 'Carrot ')","('Watch ', 'Colon ')","('Ohshit ', 'Colon ')","('Ohshit ', 'Vimes ')","('Ohshit ', 'Gets ')","('Colon ', 'Gets ')","('Vimes ', 'Gets ')","('Plasterer ', 'Fine ')","('Brother ', 'Fine ')","('Damn ', 'Brother Doorkeeper ')","('Dunno ', 'Brother ')","('Errol ', 'Lady Ramkin ')","('Where ', 'Colon ')","('Where ', 'Captain Vimes ')","('Poor ', 'Colon ')","('Hallo ', 'Peanuts ')","('Hallo ', 'Captain Vimes ')","('Peanuts ', 'Captain Vimes ')","('Throat ', 'Stand ')","('Throat ', 'Air ')","('Throat ', 'Genuine ')","('Inna ', 'Pig ')","('Inna ', 'Throat ')","('Pig ', 'Throat ')","('Ramkin ', 'Throat ')","('Throat ', 'Lady ')","('Vimes ', 'Thrall ')","('Various ', 'Hurrah ')","('Wizard ', 'Nellie Dean ')","('Guild ', 'Nobby ')","('Come ', 'Colon ')","('Come ', 'Captain Vimes ')","('Colon ', 'Poor ')","('Colon ', 'Anyway ')","('Poor ', 'Anyway ')","('Poor ', 'Captain Vimes ')","('Anyway ', 'Captain Vimes ')","('Sudden ', 'Truth ')","('Arrgh ', 'Vimes ')","('Arrgh ', 'Errol ')","('Ramkin ', 'Vimes ')","('Lady ', 'Errol ')","('Errol ', 'Vimes ')","('Anyway ', 'Lady Ramkin ')","('Vimes ', 'Enrol ')","('Almost ', 'Lady Ramkin ')","('Sergeant Colon ', 'Huh ')","('Colon ', 'Nah ')","('Bee ', 'Sergeant Colon ')","('Carrot ', 'Errol ')","('Wavin ', 'Nobby ')","('Never ', 'Frederick ')","('Never ', 'Nobby ')","('Frederick ', 'Nobby ')","('Damn ', 'Brother Plasterer ')","('Supreme Grand Master ', 'Brother Doorkeeper ')","('Brother Watchtower ', 'Supreme Grand ')","('Rituals Monitor ', 'Brother Doorkeeper ')","('Vimes ', 'Brother Fingers ')","('Mmmmmuh ', 'Brother Fingers ')","('Nnnnn ', 'Brother Fingers ')","('Bengy ', 'Boggis ')","('Lady Ramkin ', 'Dddrrr ')","('Lady Ramkin ', 'Brother Fingers ')","('Dddrrr ', 'Brother Fingers ')","('Lady Ramkin- ', 'Vimes ')","('Colon ', 'Marvellous ')","('Civic Rights ', 'Carrot ')","('Civic Rights ', 'Rights ')","('Carrot ', 'Rights ')","('Dunno ', 'Vimes ')","('Mmm ', 'Vimes ')","('Colon ', 'Song Club ')","('Fine Art ', 'Shameful ')","('Colon ', 'Mondays ')","('Scuffed ', 'Anyway ')","('Scuffed ', 'Colon ')","('Anyway ', 'Colon ')","('Sergeant Colon ', 'Vimes ')","('Vimes ', 'Grey ')","('Vines ', 'Carrot ')","('Vimes ', 'Sham ')","('Rex Vivat ', 'Harga ')","('Carrot ', 'Lady Ramkin ')","('Minty ', 'Reet ')","('Minty ', 'Father ')","('Minty ', 'Dear ')","('Reet ', 'Father ')","('Reet ', 'Carrot ')","('Reet ', 'Dear ')","('Guild ', 'Master Greetling ')","('Yard ', 'Pseudopolis ')","('Colon ', 'Good ')","('Small Gods ', 'Colon ')","('Small Gods ', 'Nobby ')","('Drunk ', 'Odd ')","('Which ', 'Errol ')","('Which ', 'Sybil Ramkin ')","('Errol ', 'Sybil Ramkin ')","('Broken Moons ', 'Smoke ')","('Vimes ', 'Hurrah ')","('Push ', 'Vimes ')","('Haha ', 'Never ')","('Haha ', 'Wonse ')","('Wonse ', 'Simply ')","('Sto Lat ', 'Pseudopolis ')","('Privy Councillors ', 'Wonse ')","('Wonse ', 'Sweat ')","('Poor ', 'Wonse ')","('Wonse ', 'Marital ')","('Wonse ', 'Privy Councillors ')","('Marital ', 'Privy Councillors ')","('Better ', 'Wonse ')","('Colon ', 'Funny ')","('Carrot ', 'Gosh ')","('Knurd ', 'Nobby ')","('Lady Ramkin ', 'Anyway ')","('Skully Maltoon ', 'Nobby ')","('Hallo ', 'Nobby ')","('Whose ', 'Nobby ')","('Reel ', 'Carrot ')","('Ramkin ', 'Errol ')","('Anyway ', 'Hard ')","('Goodbye ', 'Captain Vimes ')","('Citizen Vimes ', 'Captain Vimes ')","('Lord Smince ', 'Dungeon ')","('Right ', 'Move ')","('Carrot ', 'Sergeant ')","('Hmm ', 'Nobby ')","('Sleepwalk ', 'Wonse ')","('Sleepwalk ', 'Lupine ')","('Listen ', 'Vimes ')","('Imagine ', 'Sooner ')","('Imagine ', 'Vimes ')","('Sooner ', 'Vimes ')","('Wonse ', 'Patrician ')","('Vimes ', 'Patrician ')","('Stupid ', 'Vimes ')","('Fearsome ', 'Lady Ramkin ')","('Vetinari ', 'Skrp ')","('Rats ', 'Wonse ')","('Rats ', 'Vimes ')","('Lord Vetinari ', 'Vimes ')","('Stingbat ', 'Sorry ')","('Stingbat ', 'Vimes ')","('Stingbat ', 'Very Famous Brown Sauce ')","('Stingbat ', 'Beer ')","('Sorry ', 'Vimes ')","('Sorry ', 'Very Famous Brown Sauce ')","('Sorry ', 'Beer ')","('Vimes ', 'Very Famous Brown Sauce ')","('Vimes ', 'Beer ')","('Very Famous Brown Sauce ', 'Beer ')","('Sarge ', 'Carrot ')","('Right ', 'Good ')","('Good ', 'Okay ')","('Valhalla ', 'Cori Celesti ')","('Lucky ', 'Nobby ')","('Weeell ', 'Colon ')","('Millions ', 'Carrot ')","('Millions ', 'Nobby ')","('Sergeant Colon ', 'Aimed ')","('Aimed ', 'Carrot ')","('Aimed ', 'Nobby ')","('Great A ', 'Nobby ')"
Chapter 0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
