,"('Pratchett ', 'Terry ')","('Cpl ', 'Grabpot Thundergust ')","('Cpl ', 'Sgt Colon ')","('Cpl ', 'Fulley ')","('Cpl ', 'Captain Vimes ')","('Grabpot Thundergust ', 'Sgt Colon ')","('Grabpot Thundergust ', 'Fulley ')","('Grabpot Thundergust ', 'Captain Vimes ')","('Sgt Colon ', 'Fulley ')","('Sgt Colon ', 'Captain Vimes ')","('Fulley ', 'Captain Vimes ')","('Assassin ', 'Assassins ')","('Assassin ', 'Edward ')","('Assassins ', 'Edward ')","('Guild ', 'Edward ')","('Carrot ', 'Night Watch ')","('Carrot ', 'Dwarfs ')","('Queen Alguinna IV ', 'Veltrick III ')","('Queen Alguinna IV ', 'Edward ')","('Veltrick III ', 'Edward ')","('Lord Rust ', 'Young Edward ')","('Viscount Skater ', 'Fellas ')","('Lady Selachii ', 'Mad Lord Snapcase ')","('Edward ', 'Vetinari ')","('Edward ', 'Guild ')","('Vetinari ', 'Guild ')","('Homicidal Lord Winder ', 'Viscount Skater ')","('Lord Harmoni ', 'Lord Monflathers ')","('Lord Scapula ', 'Lady Selachii ')","('Duke ', 'Sir George ')","('Duke ', 'Lord Venturii ')","('Duke ', 'Guilds ')","('Sir George ', 'Lord Venturii ')","('Sir George ', 'Guilds ')","('Lord Venturii ', 'Guilds ')","('Viscount Skater ', 'Towerin ')","('Edward ', 'Carrot ')","('Vimes ', 'Detritus ')","('Edward ', 'Glorious ')","('Sam Vimes ', 'Night Watch ')","('Ankh ', 'Citie ')","('Relaxed ', 'Person ')","('Relaxed ', 'Be Cheerful ')","('Person ', 'Be Cheerful ')","('Night Watch ', 'Colon ')","('League ', 'Silicon ')","('Corporal Carrot ', 'Which ')","('Carrot ', 'Colon ')","('Angua ', 'Broad Way ')","('Angua ', 'Carrot ')","('Patrician ', 'Carrot ')","('Flannel ', 'Angua ')","('Borborygmic Lane ', 'Broad Way ')","('Borborygmic Lane ', 'Mormius Street ')","('Borborygmic Lane ', 'Shirt Alley ')","('Borborygmic Lane ', 'Zephire Street ')","('Broad Way ', 'Mormius Street ')","('Broad Way ', 'Shirt Alley ')","('Broad Way ', 'Zephire Street ')","('Mormius Street ', 'Shirt Alley ')","('Mormius Street ', 'Zephire Street ')","('Shirt Alley ', 'Zephire Street ')","('Carrot ', 'Zephire Street ')","('Beano ', 'Edward ')","('Beano ', 'Death ')","('Street ', 'Dragns ')","('Vimes ', 'Sybil Ramkin ')","('Lady Ramkin ', 'Sybil Ramkin ')","('Vimes ', 'Lady ')","('Sybil Ramkin ', 'Lady ')","('Sara ', 'Sybil Ramkin ')","('Ramkin ', 'Lady ')","('Havelock ', 'Sam ')","('Poor ', 'Lady Ramkin ')","('Sam Vimes ', 'Lady Sybil ')","('Sergeant Colon ', 'Nobby ')","('Sergeant Colon ', 'Cuddy ')","('Night Watchman ', 'Colon ')","('Detritus ', 'Carrot ')","('Nobby ', 'Carrot ')","('Nobby ', 'Colon ')","('Angua ', 'Detritus ')","('Captain Vimes ', 'Nobby ')","('Sergeant Colon ', 'Vimes ')","('Cell Three ', 'Colon ')","('Sergeant Colon ', 'Carrot ')","('Loada ', 'Short Street ')","('Koom Valley ', 'Constable Cuddy ')","('Lamps Alley ', 'Short Street ')","('Lamps Alley ', 'Trolls ')","('Lamps Alley ', 'Dwarfs ')","('Short Street ', 'Trolls ')","('Short Street ', 'Dwarfs ')","('Trolls ', 'Dwarfs ')","('Sergeant Colon ', 'Patrician ')","('Cuddy ', 'Detritus ')","('Veins ', 'Carrot ')","('Captain Vimes ', 'Pseudopolis Yard ')","('Vimes ', 'Bloke ')","('Sergeant Colon ', 'Young Carrot ')","('Live ', 'Dwarfs ')","('Bearhugger ', 'Very Fine Whiskey ')","('Filigree Street ', 'Vimes ')","('Closer ', 'Detritus ')","('Vimes ', 'Mirror ')","('Vimes ', 'Glass ')","('Mirror ', 'Glass ')","('Guild ', 'Mixed ')","('Guild ', 'Gaspode ')","('Mixed ', 'Gaspode ')","('Assassins ', 'Carrot ')","('Vimes ', 'Good ')","('Vimes ', 'Carrot ')","('Vimes ', 'Honest ')","('Sator Square ', 'Listen ')","('Broad Way ', 'Gargoyles ')","('Vimes ', 'Post Office ')","('Vetinari ', 'Lord ')","('Johnson ', 'Bloody Stupid Johnson ')","('Johnson ', 'Quirm Manor ')","('Johnson ', 'Bloody ')","('Johnson ', 'Stupid ')","('Johnson ', 'Bloody Stupid ')","('Bloody Stupid Johnson ', 'Quirm Manor ')","('Bloody Stupid Johnson ', 'Bloody ')","('Bloody Stupid Johnson ', 'Stupid ')","('Bloody Stupid Johnson ', 'Bloody Stupid ')","('Quirm Manor ', 'Bloody ')","('Quirm Manor ', 'Stupid ')","('Quirm Manor ', 'Bloody Stupid ')","('Bloody ', 'Stupid ')","('Bloody ', 'Bloody Stupid ')","('Stupid ', 'Bloody Stupid ')","('Sergeant Colon ', 'Harthur ')","('Sergeant Colon ', 'Hwun ')","('Harthur ', 'Hwun ')","('Detritus ', 'Arthur ')","('Chubby ', 'Sybil Ramkin ')","('Chubby ', 'Lady ')","('Chubby ', 'Vimes ')","('Angua ', 'Female ')","('Cuddy ', 'Which ')","('Just ', 'Colon ')","('Angua ', 'Mrs ')","('Carrot ', 'Guilds ')","('Quarry Lane ', 'Colon ')","('Vimes ', 'Nobby ')","('Nobby ', 'Gonne ')","('Cuddy ', 'Gimick ')","('Captain Vimes ', 'Carrot ')","('Captain Vimes ', 'Bjorn Hammerhock ')","('Gleam Street ', 'Angua ')","('Cake ', 'Street ')","('Carrot ', 'Trolls ')","('Right ', 'Carrot ')","('Tomorrow ', 'Carrot ')","('Scoone Avenue ', 'Quarry Lane ')","('Scoone Avenue ', 'Trolls ')","('Scoone Avenue ', 'Vimes ')","('Scoone Avenue ', 'Palace ')","('Scoone Avenue ', 'Captain Quirke ')","('Quarry Lane ', 'Trolls ')","('Quarry Lane ', 'Vimes ')","('Quarry Lane ', 'Palace ')","('Quarry Lane ', 'Captain Quirke ')","('Trolls ', 'Vimes ')","('Trolls ', 'Palace ')","('Trolls ', 'Captain Quirke ')","('Vimes ', 'Palace ')","('Vimes ', 'Captain Quirke ')","('Palace ', 'Captain Quirke ')","('Gaspode ', 'Angua ')","('Gaspode ', 'Rime Street ')","('Angua ', 'Rime Street ')","('Guild ', 'Angua ')","('Big Fido ', 'Anyway ')","('Angua ', 'Someone ')","('Scoone Avenue ', 'Lady Ramkin ')","('Scoone Avenue ', 'Carrot ')","('Lady Ramkin ', 'Carrot ')","('Gaspode ', 'Simple ')","('Gaspode ', 'Licky End ')","('Gaspode ', 'Aaargh ')","('Licky End ', 'Aaargh ')","('Vimes ', 'Cigar ')","('Assassin ', 'Coppers ')","('Vimes ', 'Lady Omnius ')","('Vimes ', 'Sara ')","('Lady Omnius ', 'Sara ')","('Captain Vimes ', 'Lady Ramkin ')","('Lord Eorle ', 'Vimes ')","('Lord Eorle ', 'Lady Ramkin ')","('Vimes ', 'Lady Ramkin ')","('Vimes ', 'Willikins ')","('Eorle ', 'Lord ')","('Rime ', 'Carrot ')","('Could ', 'Carrot ')","('Hammerhock ', 'Carrot ')","('Yukky ', 'Carrot ')","('Taller ', 'Someone ')","('Carrot ', 'Masher ')","('Nobby ', 'Vimes ')","('Nobby ', 'Phallus ')","('Vimes ', 'Phallus ')","('Beano ', 'Guild ')","('Beano ', 'Captain Vimes ')","('Beano ', 'Fine ')","('Guild ', 'Captain Vimes ')","('Guild ', 'Fine ')","('Captain Vimes ', 'Fine ')","('Carrot Ironfoundersson ', 'Yours Faithfully ')","('Cuddy ', 'Guild ')","('Cuddy ', 'Sendivoge ')","('Quite ', 'Leonard ')","('Quite ', 'Quirm ')","('Leonard ', 'Quirm ')","('Silverfish ', 'Sulphur ')","('Cuddy ', 'Quirm ')","('Silverfish ', 'Leonard ')","('Har ', 'Detritus ')","('Doodle ', 'Silverfish ')","('Doodle ', 'Leonard ')","('Cuddy ', 'Ennogeht ')","('Silverfish ', 'Anyway ')","('Anyway ', 'Leonard ')","('Bells ', 'Sunlight ')","('Guild ', 'Boffo ')","('Vimes ', 'Colon ')","('Brother Boffo ', 'Colon ')","('Angua ', 'Nobby ')","('Nobby ', 'Detritus ')","('Watchman ', 'Vimes ')","('Mrs Cake ', 'Cake ')","('Mrs Cake ', 'Angua ')","('Angua ', 'Clothes ')","('Angua ', 'Mrs Cake ')","('Angua ', 'Cake ')","('Gaspode ', 'Mister Simple ')","('Knuckle Passage ', 'Zorgo ')","('Captain Samuel Vimes ', 'Night Watch ')","('Vimes ', 'Arrot ')","('Arrot ', 'Carrot ')","('Vimes ', 'Holofernes ')","('Bloody Stupid Johnson ', 'Carrot ')","('Carrot ', 'Mad Lord Snapcase ')","('Michael ', 'Carrot ')","('Queen Molly ', 'Knibbs ')","('Queen Molly ', 'Cumbling Michael ')","('Knibbs ', 'Cumbling Michael ')","('Queen Molly ', 'Angua ')","('Queen Molly ', 'Guild ')","('Angua ', 'Guild ')","('Molly ', 'Queen ')","('Cuddy ', 'Phedre Road ')","('Cuddy ', 'Sergeant Colon ')","('Phedre Road ', 'Detritus ')","('Phedre Road ', 'Sergeant Colon ')","('Detritus ', 'Sergeant Colon ')","('Harga ', 'Sham ')","('Vimes ', 'Sham ')","('Sham Harga ', 'Harga ')","('Sham Harga ', 'Sham ')","('Vimes ', 'Harga ')","('Cuddy ', 'Someone ')","('Boffo ', 'Whereupon Dr Whiteface ')","('Boffo ', 'Cpl C. ')","('Boffo ', 'Approx ')","('Boffo ', 'Beano ')","('Whereupon Dr Whiteface ', 'Cpl C. ')","('Whereupon Dr Whiteface ', 'Approx ')","('Whereupon Dr Whiteface ', 'Beano ')","('Cpl C. ', 'Approx ')","('Cpl C. ', 'Beano ')","('Approx ', 'Beano ')","('Bright ', 'Leonard ')","('Bright ', 'Grabpot ')","('Leonard ', 'Grabpot ')","('Cuddy ', 'Leonard ')","('Crackers ', 'Rockets ')","('Vimes ', 'Policeman ')","('Policeman ', 'Carrot ')","('Captain Vimes ', 'Lord Vetinari ')","('Captain Vimes ', 'Watch ')","('Lord Vetinari ', 'Watch ')","('Captain Vimes ', 'Detritus ')","('Detritus ', 'Life ')","('Captain Vimes ', 'Vetinari ')","('Captain Vimes ', 'Lord ')","('Quirms ', 'Leonard ')","('Chemical ', 'Milk ')","('Leonard ', 'Lord ')","('Cuddy ', 'Dibbler ')","('Guild ', 'Dibbler ')","('Gerhardt Sock ', 'Cuddy ')","('Which ', 'Trolls ')","('Cuddy ', 'City Watch ')","('City Watch ', 'Sergeant Colon ')","('Vimes ', 'Angua ')","('Detritus ', 'Tree ')","('Watchman ', 'Bjorn Hammerhock ')","('Watchman ', 'Stronginthearm ')","('Bjorn Hammerhock ', 'Stronginthearm ')","('Koom Valley ', 'Detritus ')","('Bearhugger ', 'Nobby ')","('Nobby ', 'Dibbler ')","('Fat Sally ', 'Colon ')","('Nobby ', 'Sybil ')","('Nobby ', 'Yard ')","('Yard ', 'Carrot ')","('Yard ', 'Vimes ')","('Carrot ', 'Vimes ')","('Maroon ', 'Alley ')","('Maroon ', 'Wixon ')","('Alley ', 'Wixon ')","('Curry ', 'Lobfneaks ')","('Curry ', 'Annabel ')","('Lobfneaks ', 'Annabel ')","('Curry ', 'Angua ')","('Angua ', 'Annabel ')","('Angua ', 'Mrs Gaskin ')","('Mrs Gaskin ', 'Carrot ')","('Samuel Vimes ', 'Watch ')","('Cuddy ', 'Dwarfs ')","('Quirke ', 'Carrot ')","('Quirke ', 'Colon ')","('Someone ', 'Nobby ')","('Coalface ', 'Colon ')","('Bjorn ', 'Carrot ')","('Vimes ', 'Quirke ')","('Quirke ', 'Right ')","('Quarry Lane ', 'Quirke ')","('Tunnels ', 'Water ')","('Lord Vetinari ', 'Carrot ')","('Lord Vetinari ', 'Night Watch ')","('Gaspode ', 'Quirke ')","('Captain Quirke ', 'Angua ')","('Quirke ', 'Watch ')","('Lettice ', 'Nobby ')","('Lettice ', 'Coalface ')","('Nobby ', 'Coalface ')","('Ramkin ', 'Willikins ')","('Lady ', 'Willikins ')","('Vimes ', 'Samuel ')","('Right ', 'Willikins ')","('Shadows ', 'Carrot ')","('Everywhere ', 'Springs ')","('Nobby ', 'Kings Way ')","('Cuddy ', 'Jorgen ')","('Broad Way ', 'Carrot ')","('Throat ', 'Colon ')","('Fred ', 'Quick ')","('Nobby ', 'Audit ')","('Anyone ', 'Nobby ')","('Cuddy ', 'Angua ')","('Carrot ', 'Brother Beano ')","('Look ', 'Colon ')","('Look ', 'Sergeant Colon ')","('Look ', 'Lord Vetinari ')","('Look ', 'Carrot ')","('Colon ', 'Sergeant Colon ')","('Colon ', 'Lord Vetinari ')","('Colon ', 'Carrot ')","('Sergeant Colon ', 'Lord Vetinari ')","('Cuddy ', 'Nobby ')","('Beano ', 'Carrot ')","('Clowns ', 'Humour ')","('Clowns ', 'Colon ')","('Humour ', 'Colon ')","('Assassin ', 'Carrot ')","('Beano ', 'Boffo ')","('Fine ', 'Did Beano ')","('Sorry ', 'Carrot ')","('Joey ', 'Carrot ')","('Show Corporal Carrot ', 'Boffo ')","('Boffo ', 'Carrot ')","('Boffo ', 'Whiteface ')","('Very ', 'Boffo ')","('Very ', 'Carrot ')","('Beano ', 'Angua ')","('Guild ', 'Grade ')","('Guild ', 'Foul ')","('Grade ', 'Foul ')","('Bug ', 'Millennium ')","('Gaspode ', 'Phedre Road ')","('Angua ', 'Downey ')","('Angua ', 'Master Edward ')","('Bluejohn ', 'Carrot ')","('Aaargh ', 'Bauxite ')","('Detritus ', 'Bauxite ')","('Detritus ', 'Rocks ')","('Bauxite ', 'Rocks ')","('Quirke ', 'Hah ')","('Angua ', 'Foul Ole Ron ')","('Gaspode ', 'Lane ')","('Gaspode ', 'Black Roger ')","('Angua ', 'Black Roger ')","('Big Fido ', 'Gaspode ')","('Angua ', 'Fido ')","('Barking Mad Arthur ', 'Fido ')","('Hrolf Pyjama ', 'Carrot ')","('Jump ', 'Detritus ')","('Detritus ', 'Colon ')","('Kings ', 'Quickfang ')","('Kings ', 'Angua ')","('Kings ', 'Wolves ')","('Kings ', 'Terrors ')","('Quickfang ', 'Angua ')","('Quickfang ', 'Wolves ')","('Quickfang ', 'Terrors ')","('Angua ', 'Wolves ')","('Angua ', 'Terrors ')","('Wolves ', 'Terrors ')","('Spare ', 'Angua ')","('Spare ', 'Watch House ')","('Angua ', 'Watch House ')","('Cuddy ', 'Hut ')","('Cuddy ', 'Colon ')","('Nobby ', 'Tonker Jackson ')","('Nobby ', 'Hoggy Spuds ')","('Tonker Jackson ', 'Hoggy Spuds ')","('Tonker Jackson ', 'Colon ')","('Hoggy Spuds ', 'Colon ')","('Gaspode ', 'Colon ')","('Gaspode ', 'Right ')","('Gaspode ', 'Gettin ')","('Gaspode ', 'Sorry ')","('Ole Ron ', 'Carrot ')","('Beano ', 'Assassins ')","('Angua ', 'Change ')","('Natty Clothing ', 'Watch Houses ')","('Natty Clothing ', 'Detritus ')","('Watch Houses ', 'Detritus ')","('Captain Vimes ', 'Fred Colon ')","('Fred Colon ', 'Lord Vetinari ')","('High Supreme ', 'Nobby ')","('Blimey ', 'Change ')","('Gaspode ', 'J ')","('Dog ', 'Good Doggy ')","('Gaspode ', 'Down ')","('Vimes ', 'Sunlight ')","('Willikins ', 'Sunlight ')","('Vimes ', 'Lady Sybil ')","('Vimes ', 'Haute ')","('Vimes ', 'Hitherto Sam Vimes ')","('Lady Sybil ', 'Haute ')","('Lady Sybil ', 'Hitherto Sam Vimes ')","('Haute ', 'Hitherto Sam Vimes ')","('Archchancellor ', 'Mustrum Ridcully ')","('Ridcully ', 'Anyone ')","('Willie ', 'Mustrum Ridcully ')","('Willie ', 'Nature ')","('Mustrum Ridcully ', 'Nature ')","('Cuddy ', 'Carrot ')","('Death ', 'Bad Dog ')","('Cuddy ', 'Hah ')","('Cuddy ', 'Destiny ')","('Hah ', 'Destiny ')","('Sator Square ', 'Carrot ')","('Angua ', 'Slates ')","('Gaspode ', 'Foul Ole Ron ')","('Patrician ', 'Vimes ')","('Vimes ', 'Pyjama ')","('Nobby ', 'Edward ')","('Hammerhock ', 'Edward ')","('Vimes ', 'Cruces ')","('Edward ', 'Bjorn Hammerhock ')","('Hammerhock ', 'Brother Beano ')","('Edward ', 'Brother Beano ')","('Cruces ', 'Carrot ')","('Gaspode ', 'Cruces ')","('Fire ', 'Cruces ')","('Fire ', 'Rooms ')","('Cruces ', 'Rooms ')","('Cruces ', 'Edward ')","('Assassins ', 'Downey ')","('Bearhugger ', 'Carrot ')","('Rigor ', 'Carrot ')","('Monstrous Organ ', 'Fondel ')","('Monstrous Organ ', 'Lady Ramkin ')","('Monstrous Organ ', 'Sergeant Colon ')","('Monstrous Organ ', 'Miscellaneous Farmyard Noises ')","('Monstrous Organ ', 'March ')","('Fondel ', 'Lady Ramkin ')","('Fondel ', 'Sergeant Colon ')","('Fondel ', 'Miscellaneous Farmyard Noises ')","('Fondel ', 'March ')","('Lady Ramkin ', 'Sergeant Colon ')","('Lady Ramkin ', 'Miscellaneous Farmyard Noises ')","('Lady Ramkin ', 'March ')","('Sergeant Colon ', 'Miscellaneous Farmyard Noises ')","('Sergeant Colon ', 'March ')","('Miscellaneous Farmyard Noises ', 'March ')","('Lady Ramkin ', 'Ruby ')","('Lady Ramkin ', 'Detritus ')","('Lady Ramkin ', 'Vimes ')","('Ruby ', 'Detritus ')","('Ruby ', 'Vimes ')","('Ruby ', 'Carrot ')","('Detritus ', 'Vimes ')","('Anyway ', 'Nobby ')","('Anyway ', 'Detritus ')","('Rot ', 'Carrot ')","('Lady Ramkin ', 'Cheer ')","('Sam Vimes ', 'Sybil ')","('Lady Ramkin ', 'Sam ')","('Watch House ', 'Short Street ')","('Sybil ', 'Lady ')","('Gaspode ', 'Guild ')","('Murder ', 'Shades ')","('Try ', 'Slumpie ')","('Try ', 'Citie ')","('Try ', 'Clooty Dumplings ')","('Try ', 'Jammy Devils ')","('Slumpie ', 'Citie ')","('Slumpie ', 'Clooty Dumplings ')","('Slumpie ', 'Jammy Devils ')","('Citie ', 'Clooty Dumplings ')","('Citie ', 'Jammy Devils ')","('Clooty Dumplings ', 'Jammy Devils ')","('Peach Pie Street ', 'Holofernes ')"
Chapter 0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chapter 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
